distance,id_x,id_y
0.525,104,103
0.0,104,104
0.736,104,105
1.707,104,106
1.531,104,107
1.093,104,108
1.458,104,109
1.64,104,110
2.117,104,111
2.285,104,112
2.5,104,113
1.494,104,114
2.829,104,115
2.748,104,116
2.219,104,117
2.313,104,118
3.838,104,119
1.639,104,120
4.216,104,121
4.602,104,122
4.978,104,123
4.725,104,124
4.651,104,125
6.524,104,126
6.584,104,127
5.702,104,128
5.725,104,129
5.41,104,130
4.632,104,131
4.753,104,132
4.574,104,133
5.289,104,134
5.402,104,135
4.418,104,136
4.146,104,137
5.274,104,138
4.982,104,139
4.624,104,140
4.209,104,141
5.495,104,142
4.999,104,143
4.779,104,144
4.156,104,145
5.371,104,146
5.451,104,147
4.362,104,148
3.937,104,149
5.531,104,150
5.171,104,151
4.511,104,152
4.063,104,153
5.761,104,154
5.149,104,155
5.643,104,156
6.341,104,157
6.263,104,158
6.417,104,159
5.616,105,80
5.31,105,81
3.511,105,82
4.028,105,83
3.702,105,84
3.381,105,85
3.567,105,86
3.069,105,87
2.973,105,88
3.046,105,89
3.539,105,90
4.115,105,91
4.049,105,92
1.325,105,93
1.938,105,94
2.497,105,95
2.207,105,96
1.909,105,97
1.646,105,98
1.117,105,99
1.816,105,100
0.786,105,101
1.083,105,102
0.694,105,103
0.863,105,104
0.0,105,105
0.986,105,106
1.419,105,107
1.213,105,108
1.346,105,109
1.849,105,110
2.326,105,111
2.495,105,112
2.397,105,113
1.409,105,114
2.744,105,115
2.637,105,116
2.44,105,117
2.195,105,118
3.736,105,119
1.554,105,120
5.112,105,121
5.498,105,122
5.874,105,123
5.621,105,124
4.842,105,125
6.988,105,126
7.047,105,127
6.165,105,128
6.188,105,129
5.873,105,130
5.095,105,131
5.216,105,132
5.037,105,133
5.752,105,134
5.865,105,135
4.882,105,136
4.609,105,137
5.737,105,138
5.446,105,139
5.087,105,140
4.672,105,141
5.958,105,142
5.463,105,143
5.242,105,144
4.62,105,145
5.835,105,146
5.914,105,147
4.826,105,148
4.401,105,149
5.994,105,150
5.635,105,151
4.974,105,152
4.527,105,153
5.65,105,154
5.038,105,155
5.532,105,156
6.23,105,157
6.152,105,158
6.306,105,159
5.846,106,80
5.539,106,81
3.673,106,82
4.057,106,83
3.863,106,84
3.543,106,85
3.596,106,86
3.098,106,87
3.134,106,88
3.208,106,89
3.7,106,90
4.276,106,91
4.211,106,92
1.027,106,93
1.639,106,94
2.659,106,95
2.407,106,96
2.037,106,97
1.774,106,98
1.278,106,99
1.296,106,100
0.947,106,101
0.883,106,102
1.407,106,103
1.409,106,104
0.908,106,105
0.0,106,106
0.758,106,107
1.335,106,108
0.889,106,109
1.841,106,110
2.317,106,111
2.486,106,112
2.559,106,113
1.571,106,114
2.905,106,115
2.798,106,116
2.602,106,117
2.356,106,118
3.898,106,119
1.715,106,120
5.341,106,121
5.727,106,122
6.103,106,123
5.85,106,124
5.004,106,125
7.496,106,126
7.556,106,127
6.674,106,128
6.697,106,129
6.382,106,130
5.604,106,131
5.725,106,132
5.546,106,133
6.261,106,134
6.374,106,135
5.39,106,136
5.118,106,137
6.246,106,138
5.954,106,139
5.596,106,140
5.181,106,141
6.467,106,142
5.971,106,143
5.751,106,144
5.128,106,145
6.344,106,146
6.423,106,147
5.334,106,148
4.909,106,149
6.503,106,150
5.775,106,151
5.483,106,152
4.689,106,153
5.811,106,154
5.199,106,155
5.693,106,156
6.391,106,157
6.314,106,158
6.468,106,159
5.675,107,80
5.369,107,81
3.891,107,82
4.229,107,83
4.082,107,84
3.761,107,85
3.768,107,86
3.27,107,87
3.353,107,88
3.426,107,89
3.919,107,90
4.495,107,91
4.429,107,92
1.199,107,93
1.811,107,94
2.877,107,95
2.587,107,96
2.289,107,97
2.026,107,98
1.497,107,99
1.468,107,100
1.166,107,101
1.055,107,102
1.625,107,103
1.259,107,104
1.195,107,105
0.352,107,106
0.0,107,107
1.164,107,108
0.393,107,109
1.67,107,110
2.147,107,111
2.315,107,112
2.777,107,113
1.789,107,114
3.124,107,115
3.017,107,116
2.82,107,117
2.574,107,118
4.116,107,119
1.934,107,120
5.171,107,121
5.557,107,122
5.933,107,123
5.68,107,124
5.222,107,125
7.715,107,126
7.774,107,127
6.893,107,128
6.915,107,129
6.601,107,130
5.822,107,131
5.943,107,132
5.764,107,133
6.48,107,134
6.593,107,135
5.609,107,136
5.336,107,137
6.464,107,138
6.173,107,139
5.814,107,140
5.399,107,141
6.685,107,142
6.19,107,143
5.969,107,144
5.347,107,145
6.562,107,146
6.641,107,147
5.553,107,148
5.128,107,149
6.721,107,150
5.994,107,151
5.701,107,152
4.907,107,153
6.03,107,154
5.418,107,155
5.912,107,156
6.61,107,157
6.532,107,158
6.686,107,159
5.061,108,80
4.754,108,81
3.938,108,82
4.455,108,83
4.128,108,84
3.808,108,85
3.994,108,86
3.496,108,87
3.399,108,88
3.473,108,89
3.965,108,90
4.541,108,91
4.476,108,92
1.74,108,93
2.352,108,94
2.923,108,95
2.634,108,96
2.336,108,97
2.072,108,98
1.543,108,99
2.243,108,100
1.212,108,101
1.595,108,102
1.141,108,103
0.682,108,104
0.617,108,105
0.772,108,106
0.596,108,107
0.0,108,108
0.523,108,109
1.133,108,110
1.609,108,111
1.778,108,112
2.824,108,113
1.836,108,114
3.17,108,115
3.063,108,116
2.777,108,117
2.621,108,118
4.162,108,119
1.98,108,120
4.556,108,121
4.942,108,122
5.318,108,123
5.065,108,124
5.21,108,125
7.083,108,126
7.142,108,127
6.261,108,128
6.284,108,129
5.969,108,130
5.191,108,131
5.311,108,132
5.132,108,133
5.848,108,134
5.961,108,135
4.977,108,136
4.704,108,137
5.832,108,138
5.541,108,139
5.182,108,140
4.767,108,141
6.053,108,142
5.558,108,143
5.337,108,144
4.715,108,145
5.93,108,146
6.009,108,147
4.921,108,148
4.496,108,149
6.089,108,150
5.73,108,151
5.07,108,152
4.621,108,153
6.076,108,154
5.464,108,155
5.958,108,156
6.656,108,157
6.579,108,158
6.733,108,159
5.427,109,80
5.121,109,81
4.258,109,82
4.775,109,83
4.448,109,84
4.128,109,85
4.314,109,86
3.816,109,87
3.719,109,88
3.793,109,89
4.286,109,90
4.861,109,91
4.796,109,92
1.675,109,93
2.287,109,94
3.244,109,95
2.954,109,96
2.656,109,97
2.392,109,98
1.864,109,99
1.943,109,100
1.532,109,101
1.53,109,102
1.471,109,103
1.011,109,104
0.947,109,105
0.742,109,106
0.446,109,107
0.916,109,108
0.0,109,109
1.422,109,110
1.899,109,111
2.067,109,112
3.144,109,113
2.156,109,114
3.49,109,115
3.384,109,116
3.23,109,117
2.941,109,118
4.483,109,119
2.3,109,120
4.923,109,121
5.309,109,122
6.061,109,123
5.432,109,124
5.589,109,125
7.536,109,126
7.595,109,127
6.713,109,128
6.736,109,129
6.422,109,130
5.643,109,131
5.764,109,132
5.585,109,133
6.301,109,134
6.414,109,135
5.43,109,136
5.157,109,137
6.285,109,138
5.994,109,139
5.635,109,140
5.22,109,141
6.506,109,142
6.011,109,143
5.79,109,144
5.168,109,145
6.383,109,146
6.462,109,147
5.374,109,148
4.949,109,149
6.542,109,150
6.183,109,151
5.522,109,152
5.074,109,153
6.397,109,154
5.785,109,155
6.279,109,156
6.977,109,157
6.899,109,158
7.053,109,159
4.709,110,80
4.755,110,81
4.815,110,82
5.332,110,83
5.005,110,84
4.685,110,85
4.871,110,86
4.373,110,87
4.276,110,88
4.35,110,89
4.842,110,90
5.418,110,91
5.353,110,92
2.617,110,93
3.229,110,94
3.801,110,95
3.511,110,96
3.213,110,97
2.949,110,98
2.42,110,99
3.12,110,100
2.089,110,101
2.473,110,102
1.64,110,103
1.18,110,104
1.429,110,105
1.649,110,106
1.473,110,107
0.899,110,108
1.29,110,109
0.0,110,110
0.477,110,111
0.635,110,112
3.701,110,113
2.609,110,114
3.779,110,115
3.587,110,116
3.058,110,117
3.152,110,118
5.04,110,119
2.754,110,120
4.557,110,121
4.943,110,122
5.174,110,123
5.066,110,124
5.49,110,125
7.364,110,126
7.423,110,127
6.541,110,128
6.564,110,129
6.249,110,130
5.471,110,131
5.592,110,132
5.413,110,133
6.128,110,134
6.241,110,135
5.258,110,136
4.985,110,137
6.113,110,138
5.822,110,139
5.463,110,140
5.048,110,141
6.334,110,142
5.838,110,143
5.618,110,144
4.996,110,145
6.211,110,146
6.29,110,147
5.202,110,148
4.777,110,149
6.37,110,150
6.011,110,151
5.35,110,152
4.902,110,153
6.6,110,154
5.988,110,155
6.482,110,156
7.18,110,157
7.102,110,158
7.256,110,159
4.505,111,80
4.733,111,81
5.292,111,82
5.809,111,83
5.482,111,84
5.162,111,85
5.348,111,86
4.85,111,87
4.753,111,88
4.827,111,89
5.319,111,90
5.895,111,91
5.83,111,92
3.094,111,93
3.706,111,94
4.277,111,95
3.988,111,96
3.69,111,97
3.426,111,98
2.897,111,99
3.597,111,100
2.566,111,101
2.949,111,102
2.117,111,103
1.657,111,104
1.906,111,105
2.126,111,106
1.95,111,107
1.375,111,108
1.767,111,109
0.477,111,110
0.0,111,111
0.431,111,112
4.178,111,113
3.086,111,114
4.255,111,115
4.064,111,116
3.535,111,117
3.629,111,118
5.516,111,119
3.231,111,120
4.536,111,121
4.522,111,122
4.97,111,123
5.543,111,124
5.967,111,125
7.84,111,126
7.9,111,127
7.018,111,128
7.041,111,129
6.726,111,130
5.948,111,131
6.069,111,132
5.89,111,133
6.605,111,134
6.718,111,135
5.735,111,136
5.462,111,137
6.59,111,138
6.298,111,139
5.94,111,140
5.525,111,141
6.811,111,142
6.315,111,143
6.095,111,144
5.473,111,145
6.688,111,146
6.767,111,147
5.678,111,148
5.253,111,149
6.847,111,150
6.487,111,151
5.827,111,152
5.379,111,153
7.077,111,154
6.465,111,155
6.959,111,156
7.657,111,157
7.579,111,158
7.733,111,159
4.095,112,80
4.323,112,81
5.482,112,82
6.0,112,83
5.673,112,84
5.353,112,85
5.539,112,86
5.041,112,87
4.944,112,88
5.018,112,89
5.51,112,90
6.086,112,91
6.02,112,92
3.285,112,93
3.897,112,94
4.468,112,95
4.178,112,96
3.88,112,97
3.617,112,98
3.088,112,99
3.788,112,100
2.757,112,101
3.14,112,102
2.308,112,103
1.848,112,104
2.097,112,105
2.317,112,106
2.141,112,107
1.566,112,108
1.958,112,109
0.668,112,110
0.388,112,111
0.0,112,112
4.369,112,113
3.277,112,114
4.446,112,115
4.255,112,116
3.726,112,117
3.82,112,118
5.707,112,119
3.422,112,120
4.125,112,121
4.111,112,122
4.56,112,123
5.248,112,124
6.158,112,125
8.031,112,126
8.09,112,127
7.209,112,128
7.232,112,129
6.917,112,130
6.139,112,131
6.26,112,132
6.08,112,133
6.796,112,134
6.909,112,135
5.925,112,136
5.653,112,137
6.781,112,138
6.489,112,139
6.13,112,140
5.716,112,141
7.001,112,142
6.506,112,143
6.285,112,144
5.663,112,145
6.878,112,146
6.958,112,147
5.869,112,148
5.444,112,149
7.037,112,150
6.678,112,151
6.018,112,152
5.57,112,153
7.268,112,154
6.656,112,155
7.15,112,156
7.848,112,157
7.77,112,158
7.924,112,159
6.437,113,80
6.13,113,81
2.668,113,82
3.03,113,83
2.877,113,84
2.538,113,85
2.566,113,86
2.491,113,87
1.919,113,88
2.203,113,89
2.695,113,90
3.29,113,91
3.224,113,92
2.3,113,93
2.745,113,94
1.566,113,95
1.276,113,96
1.449,113,97
1.388,113,98
1.318,113,99
2.017,113,100
1.409,113,101
2.281,113,102
1.933,113,103
2.205,113,104
2.174,113,105
2.38,113,106
2.887,113,107
2.89,113,108
2.814,113,109
3.437,113,110
3.914,113,111
4.082,113,112
0.0,113,113
0.851,113,114
1.505,113,115
1.815,113,116
2.091,113,117
1.372,113,118
2.892,113,119
0.731,113,120
5.933,113,121
6.318,113,122
6.694,113,123
6.196,113,124
4.02,113,125
7.0,113,126
7.059,113,127
6.178,113,128
6.201,113,129
5.886,113,130
5.108,113,131
5.228,113,132
5.049,113,133
5.765,113,134
5.878,113,135
4.894,113,136
4.621,113,137
5.749,113,138
5.458,113,139
5.099,113,140
4.685,113,141
5.498,113,142
5.002,113,143
4.782,113,144
4.301,113,145
5.375,113,146
5.454,113,147
4.365,113,148
3.94,113,149
5.534,113,150
4.791,113,151
4.514,113,152
3.705,113,153
4.828,113,154
4.216,113,155
4.71,113,156
5.408,113,157
5.33,113,158
5.484,113,159
5.777,114,80
5.471,114,81
2.648,114,82
3.098,114,83
2.839,114,84
2.519,114,85
2.634,114,86
2.557,114,87
2.11,114,88
2.184,114,89
2.676,114,90
3.252,114,91
3.186,114,92
1.677,114,93
2.287,114,94
1.634,114,95
1.344,114,96
1.291,114,97
1.027,114,98
0.695,114,99
1.394,114,100
0.645,114,101
1.659,114,102
1.047,114,103
1.32,114,104
1.41,114,105
1.616,114,106
2.123,114,107
2.088,114,108
2.05,114,109
2.635,114,110
3.112,114,111
3.28,114,112
1.535,114,113
0.0,114,114
1.75,114,115
1.643,114,116
1.653,114,117
1.201,114,118
2.873,114,119
0.56,114,120
5.273,114,121
5.659,114,122
6.035,114,123
5.74,114,124
3.849,114,125
6.544,114,126
6.603,114,127
5.722,114,128
5.745,114,129
5.43,114,130
4.652,114,131
4.773,114,132
4.593,114,133
5.309,114,134
5.422,114,135
4.438,114,136
4.166,114,137
5.293,114,138
5.002,114,139
4.643,114,140
4.229,114,141
5.514,114,142
5.019,114,143
4.798,114,144
4.176,114,145
5.391,114,146
5.471,114,147
4.382,114,148
3.957,114,149
5.55,114,150
4.62,114,151
4.531,114,152
3.533,114,153
4.656,114,154
4.044,114,155
4.538,114,156
5.236,114,157
5.159,114,158
5.313,114,159
6.458,115,80
6.151,115,81
2.007,115,82
2.635,115,83
2.217,115,84
1.878,115,85
2.277,115,86
2.181,115,87
1.258,115,88
1.543,115,89
2.035,115,90
2.63,115,91
2.564,115,92
2.435,115,93
2.77,115,94
1.422,115,95
1.302,115,96
1.474,115,97
1.413,115,98
1.822,115,99
2.153,115,100
1.962,115,101
2.417,115,102
2.584,115,103
2.879,115,104
2.727,115,105
2.96,115,106
3.44,115,107
3.578,115,108
3.367,115,109
4.134,115,110
4.61,115,111
4.779,115,112
0.674,115,113
1.525,115,114
0.0,115,115
1.452,115,116
1.725,115,117
1.006,115,118
2.232,115,119
1.405,115,120
5.953,115,121
6.339,115,122
6.715,115,123
5.817,115,124
3.658,115,125
6.242,115,126
6.302,115,127
5.42,115,128
5.802,115,129
5.487,115,130
4.709,115,131
4.83,115,132
4.651,115,133
5.007,115,134
5.12,115,135
4.496,115,136
4.223,115,137
4.992,115,138
4.701,115,139
4.342,115,140
3.927,115,141
5.135,115,142
4.64,115,143
4.419,115,144
3.939,115,145
5.012,115,146
5.091,115,147
4.003,115,148
3.578,115,149
5.171,115,150
4.429,115,151
4.152,115,152
3.342,115,153
4.465,115,154
3.853,115,155
4.347,115,156
5.045,115,157
4.968,115,158
5.121,115,159
5.509,116,80
5.202,116,81
3.486,116,82
4.114,116,83
3.696,116,84
3.356,116,85
3.755,116,86
3.66,116,87
2.737,116,88
3.021,116,89
3.514,116,90
4.109,116,91
4.043,116,92
2.802,116,93
3.412,116,94
2.759,116,95
2.469,116,96
2.416,116,97
2.153,116,98
1.82,116,99
2.52,116,100
1.912,116,101
2.784,116,102
2.381,116,103
2.653,116,104
2.677,116,105
2.883,116,106
3.389,116,107
3.338,116,108
3.316,116,109
3.885,116,110
4.362,116,111
4.53,116,112
2.153,116,113
1.354,116,114
1.492,116,115
0.0,116,116
0.971,116,117
0.706,116,118
3.711,116,119
1.189,116,120
5.005,116,121
5.391,116,122
5.767,116,123
4.553,116,124
2.206,116,125
4.79,116,126
4.85,116,127
3.968,116,128
4.337,116,129
4.023,116,130
3.244,116,131
3.365,116,132
3.186,116,133
3.555,116,134
3.668,116,135
3.031,116,136
2.758,116,137
3.54,116,138
3.248,116,139
2.89,116,140
2.475,116,141
3.683,116,142
3.188,116,143
2.967,116,144
2.487,116,145
3.56,116,146
3.639,116,147
2.551,116,148
2.126,116,149
3.719,116,150
2.977,116,151
2.7,116,152
1.89,116,153
3.013,116,154
2.401,116,155
2.895,116,156
3.593,116,157
3.516,116,158
3.669,116,159
5.338,117,80
5.032,117,81
3.69,117,82
4.318,117,83
3.899,117,84
3.56,117,85
3.959,117,86
3.89,117,87
2.941,117,88
3.225,117,89
3.718,117,90
4.312,117,91
4.247,117,92
3.01,117,93
3.619,117,94
2.967,117,95
2.677,117,96
2.624,117,97
2.36,117,98
2.028,117,99
2.727,117,100
1.979,117,101
2.991,117,102
1.512,117,103
1.784,117,104
2.096,117,105
2.345,117,106
2.852,117,107
2.469,117,108
2.779,117,109
3.016,117,110
3.493,117,111
3.661,117,112
2.356,117,113
1.547,117,114
1.695,117,115
1.066,117,116
0.0,117,117
0.631,117,118
3.915,117,119
1.382,117,120
4.834,117,121
5.22,117,122
5.596,117,123
4.697,117,124
3.271,117,125
5.502,117,126
5.561,117,127
4.679,117,128
4.702,117,129
4.387,117,130
3.609,117,131
3.73,117,132
3.551,117,133
4.266,117,134
4.379,117,135
3.396,117,136
3.123,117,137
4.251,117,138
3.96,117,139
3.601,117,140
3.186,117,141
4.472,117,142
3.977,117,143
3.756,117,144
3.134,117,145
4.349,117,146
4.428,117,147
3.34,117,148
2.915,117,149
4.508,117,150
4.149,117,151
3.488,117,152
3.04,117,153
4.079,117,154
3.467,117,155
3.961,117,156
4.659,117,157
4.581,117,158
4.735,117,159
5.462,118,80
5.155,118,81
3.123,118,82
3.751,118,83
3.332,118,84
2.993,118,85
3.392,118,86
3.323,118,87
2.374,118,88
2.658,118,89
3.15,118,90
3.745,118,91
3.68,118,92
2.442,118,93
3.052,118,94
2.4,118,95
2.11,118,96
2.057,118,97
1.793,118,98
1.461,118,99
2.16,118,100
1.411,118,101
2.424,118,102
1.812,118,103
2.085,118,104
2.176,118,105
2.382,118,106
2.889,118,107
2.769,118,108
2.816,118,109
3.316,118,110
3.793,118,111
3.962,118,112
1.789,118,113
0.98,118,114
1.128,118,115
0.649,118,116
0.73,118,117
0.0,118,118
3.348,118,119
0.815,118,120
4.958,118,121
5.343,118,122
5.719,118,123
4.821,118,124
2.855,118,125
5.606,118,126
5.665,118,127
4.784,118,128
4.806,118,129
4.492,118,130
3.713,118,131
3.834,118,132
3.655,118,133
4.371,118,134
4.484,118,135
3.5,118,136
3.227,118,137
4.355,118,138
4.064,118,139
3.705,118,140
3.29,118,141
4.576,118,142
4.081,118,143
3.86,118,144
3.238,118,145
4.453,118,146
4.532,118,147
3.444,118,148
3.019,118,149
4.612,118,150
3.626,118,151
3.593,118,152
2.539,118,153
3.662,118,154
3.05,118,155
3.544,118,156
4.242,118,157
4.165,118,158
4.318,118,159
8.564,119,80
8.257,119,81
0.148,119,82
1.285,119,83
0.866,119,84
0.655,119,85
0.926,119,86
1.014,119,87
0.934,119,88
0.573,119,89
0.685,119,90
1.279,119,91
1.214,119,92
2.674,119,93
2.719,119,94
1.317,119,95
1.44,119,96
2.413,119,97
2.352,119,98
2.99,119,99
2.965,119,100
3.13,119,101
3.015,119,102
3.752,119,103
4.277,119,104
3.895,119,105
3.558,119,106
4.083,119,107
4.747,119,108
4.206,119,109
5.302,119,110
5.779,119,111
5.947,119,112
2.071,119,113
2.922,119,114
2.36,119,115
3.558,119,116
3.831,119,117
3.112,119,118
0.0,119,119
2.803,119,120
8.059,119,121
8.445,119,122
8.821,119,123
7.922,119,124
5.382,119,125
7.966,119,126
8.026,119,127
7.144,119,128
7.908,119,129
7.593,119,130
6.815,119,131
6.936,119,132
6.757,119,133
6.731,119,134
6.844,119,135
6.601,119,136
6.329,119,137
6.716,119,138
6.424,119,139
6.066,119,140
5.651,119,141
6.859,119,142
6.364,119,143
6.143,119,144
5.663,119,145
6.736,119,146
6.815,119,147
5.727,119,148
5.302,119,149
6.895,119,150
6.153,119,151
5.875,119,152
5.066,119,153
6.347,119,154
5.577,119,155
5.897,119,156
6.524,119,157
5.925,119,158
6.6,119,159
5.705,120,80
5.399,120,81
2.803,120,82
3.253,120,83
2.994,120,84
2.673,120,85
2.789,120,86
2.712,120,87
2.265,120,88
2.338,120,89
2.831,120,90
3.407,120,91
3.341,120,92
1.832,120,93
2.442,120,94
1.789,120,95
1.499,120,96
1.446,120,97
1.182,120,98
0.85,120,99
1.549,120,100
0.8,120,101
1.813,120,102
1.202,120,103
1.474,120,104
1.565,120,105
1.771,120,106
2.278,120,107
2.158,120,108
2.205,120,109
2.706,120,110
3.182,120,111
3.351,120,112
1.544,120,113
0.473,120,114
1.51,120,115
1.403,120,116
1.375,120,117
0.961,120,118
3.028,120,119
0.0,120,120
5.201,120,121
5.587,120,122
5.963,120,123
5.464,120,124
3.609,120,125
6.268,120,126
6.328,120,127
5.446,120,128
5.469,120,129
5.154,120,130
4.376,120,131
4.497,120,132
4.318,120,133
5.033,120,134
5.146,120,135
4.163,120,136
3.89,120,137
5.018,120,138
4.727,120,139
4.368,120,140
3.953,120,141
5.239,120,142
4.743,120,143
4.523,120,144
3.901,120,145
5.116,120,146
5.195,120,147
4.106,120,148
3.682,120,149
5.275,120,150
4.38,120,151
4.255,120,152
3.293,120,153
4.416,120,154
3.804,120,155
4.298,120,156
4.996,120,157
4.918,120,158
5.072,120,159
1.035,121,80
0.665,121,81
7.218,121,82
7.846,121,83
7.427,121,84
7.088,121,85
7.487,121,86
7.418,121,87
6.469,121,88
6.753,121,89
7.245,121,90
7.84,121,91
7.775,121,92
5.525,121,93
6.138,121,94
6.495,121,95
6.205,121,96
6.152,121,97
5.888,121,98
5.556,121,99
6.255,121,100
5.208,121,101
5.381,121,102
4.38,121,103
4.053,121,104
4.21,121,105
4.558,121,106
4.382,121,107
3.807,121,108
4.199,121,109
3.965,121,110
3.638,121,111
3.711,121,112
5.884,121,113
5.075,121,114
5.223,121,115
4.597,121,116
4.072,121,117
4.162,121,118
7.443,121,119
4.91,121,120
0.0,121,121
0.917,121,122
1.293,121,123
1.342,121,124
6.004,121,125
5.156,121,126
4.224,121,127
4.333,121,128
3.338,121,129
3.027,121,130
2.649,121,131
3.021,121,132
2.824,121,133
4.482,121,134
4.023,121,135
3.356,121,136
3.455,121,137
4.592,121,138
4.301,121,139
3.942,121,140
3.851,121,141
4.945,121,142
4.883,121,143
4.899,121,144
4.825,121,145
5.684,121,146
5.603,121,147
5.716,121,148
5.291,121,149
6.884,121,150
6.525,121,151
5.864,121,152
5.416,121,153
7.316,121,154
6.704,121,155
7.198,121,156
7.938,121,157
7.861,121,158
8.014,121,159
0.516,122,80
1.27,122,81
8.03,122,82
8.658,122,83
8.24,122,84
7.901,122,85
8.3,122,86
8.23,122,87
7.281,122,88
7.566,122,89
8.058,122,90
8.653,122,91
8.587,122,92
6.338,122,93
6.95,122,94
7.308,122,95
7.018,122,96
6.964,122,97
6.701,122,98
6.368,122,99
7.068,122,100
6.02,122,101
6.194,122,102
5.192,122,103
4.866,122,104
5.023,122,105
5.37,122,106
5.194,122,107
4.62,122,108
5.011,122,109
4.04,122,110
3.563,122,111
3.637,122,112
6.697,122,113
5.887,122,114
6.036,122,115
5.41,122,116
4.884,122,117
4.975,122,118
8.255,122,119
5.723,122,120
0.947,122,121
0.0,122,122
0.609,122,123
2.17,122,124
6.817,122,125
5.872,122,126
4.941,122,127
5.05,122,128
4.055,122,129
3.744,122,130
3.461,122,131
3.834,122,132
3.636,122,133
5.294,122,134
4.74,122,135
4.168,122,136
4.267,122,137
5.405,122,138
5.113,122,139
4.754,122,140
4.663,122,141
5.757,122,142
5.696,122,143
5.712,122,144
5.638,122,145
6.496,122,146
6.416,122,147
6.528,122,148
6.103,122,149
7.697,122,150
7.337,122,151
6.677,122,152
6.229,122,153
8.129,122,154
7.517,122,155
8.011,122,156
8.751,122,157
8.673,122,158
8.827,122,159
0.852,123,80
1.165,123,81
8.543,123,82
9.171,123,83
8.753,123,84
8.413,123,85
8.812,123,86
8.743,123,87
7.794,123,88
8.078,123,89
8.571,123,90
9.166,123,91
9.1,123,92
7.716,123,93
8.328,123,94
7.82,123,95
7.53,123,96
7.477,123,97
7.214,123,98
6.881,123,99
7.581,123,100
6.533,123,101
7.572,123,102
5.705,123,103
5.378,123,104
5.535,123,105
5.883,123,106
5.707,123,107
5.132,123,108
6.128,123,109
5.102,123,110
3.9,123,111
4.941,123,112
7.209,123,113
6.4,123,114
6.549,123,115
5.922,123,116
5.397,123,117
5.488,123,118
8.768,123,119
6.236,123,120
1.553,123,121
1.231,123,122
0.0,123,123
2.064,123,124
7.447,123,125
5.877,123,126
4.946,123,127
5.055,123,128
4.06,123,129
4.284,123,130
4.012,123,131
4.384,123,132
4.187,123,133
5.012,123,134
4.744,123,135
5.17,123,136
4.897,123,137
6.387,123,138
6.095,123,139
5.737,123,140
5.293,123,141
6.387,123,142
6.326,123,143
6.342,123,144
6.268,123,145
7.126,123,146
7.046,123,147
7.158,123,148
6.733,123,149
8.327,123,150
7.967,123,151
7.307,123,152
6.859,123,153
8.759,123,154
8.147,123,155
8.641,123,156
9.381,123,157
9.303,123,158
9.457,123,159
2.439,124,80
1.296,124,81
8.387,124,82
9.015,124,83
8.597,124,84
8.258,124,85
8.657,124,86
8.587,124,87
7.638,124,88
7.923,124,89
8.415,124,90
9.01,124,91
8.944,124,92
6.695,124,93
7.307,124,94
7.665,124,95
7.375,124,96
7.321,124,97
7.058,124,98
6.725,124,99
7.425,124,100
6.377,124,101
6.551,124,102
5.549,124,103
5.223,124,104
5.38,124,105
5.727,124,106
5.551,124,107
4.977,124,108
5.369,124,109
5.135,124,110
4.807,124,111
4.881,124,112
7.054,124,113
6.244,124,114
6.393,124,115
5.499,124,116
4.873,124,117
5.332,124,118
8.612,124,119
6.08,124,120
1.434,124,121
1.927,124,122
1.975,124,123
0.0,124,124
6.481,124,125
4.767,124,126
3.836,124,127
3.945,124,128
2.95,124,129
3.174,124,130
3.043,124,131
3.415,124,132
3.218,124,133
3.902,124,134
3.634,124,135
3.75,124,136
3.721,124,137
4.986,124,138
4.695,124,139
4.336,124,140
4.269,124,141
5.39,124,142
5.329,124,143
5.345,124,144
5.243,124,145
6.129,124,146
6.049,124,147
5.758,124,148
5.333,124,149
6.927,124,150
6.567,124,151
5.907,124,152
5.893,124,153
7.793,124,154
7.181,124,155
7.675,124,156
7.981,124,157
7.903,124,158
8.057,124,159
7.179,125,80
6.872,125,81
4.896,125,82
5.524,125,83
5.106,125,84
4.766,125,85
5.165,125,86
5.07,125,87
4.147,125,88
4.431,125,89
4.924,125,90
5.519,125,91
5.453,125,92
4.354,125,93
4.964,125,94
4.311,125,95
4.021,125,96
3.968,125,97
3.705,125,98
3.372,125,99
4.072,125,100
3.464,125,101
4.336,125,102
3.933,125,103
4.206,125,104
4.229,125,105
4.435,125,106
4.942,125,107
4.89,125,108
4.869,125,109
5.437,125,110
5.914,125,111
6.082,125,112
3.562,125,113
2.906,125,114
2.902,125,115
1.552,125,116
2.406,125,117
2.258,125,118
5.121,125,119
2.741,125,120
6.674,125,121
7.06,125,122
7.436,125,123
6.135,125,124
0.0,125,125
3.603,125,126
3.663,125,127
2.891,125,128
4.2,125,129
3.885,125,130
3.726,125,131
3.216,125,132
3.667,125,133
3.387,125,134
3.5,125,135
3.216,125,136
3.24,125,137
2.473,125,138
2.403,125,139
2.722,125,140
2.307,125,141
2.151,125,142
1.656,125,143
1.889,125,144
2.09,125,145
1.947,125,146
2.026,125,147
1.221,125,148
1.729,125,149
2.1,125,150
1.499,125,151
0.85,125,152
0.769,125,153
1.535,125,154
0.923,125,155
1.418,125,156
2.116,125,157
2.038,125,158
2.192,125,159
5.841,126,80
4.698,126,81
8.066,126,82
8.694,126,83
8.276,126,84
7.937,126,85
8.336,126,86
8.24,126,87
7.317,126,88
7.602,126,89
8.094,126,90
